Year,Age,Female,Male,Total,OpenInterval
2016,59,891.23,2528.15,3419.38,FALSE
2016,60,955.24,2661.16,3616.4,FALSE
2016,61,1034.27,2760.17,3794.44,FALSE
2016,62,911.23,2401.14,3312.37,FALSE
2016,63,953.24,2479.15,3432.39,FALSE
2016,64,986.25,2691.16,3677.41,FALSE
2016,65,913.24,2263.14,3176.38,FALSE
2016,66,1062.28,2766.17,3828.45,FALSE
2016,67,1230.32,2913.17,4143.49,FALSE
2016,68,1336.35,3161.19,4497.54,FALSE
2016,69,1446.37,3242.2,4688.57,FALSE
2016,70,1240.32,2718.16,3958.48,FALSE
2016,71,1600.41,3101.18,4701.59,FALSE
2016,72,1774.46,3372.19,5146.65,FALSE
2016,73,2393.62,4577.27,6970.89,FALSE
2016,74,2909.75,5008.3,7918.05,FALSE
2016,75,2882.74,4483.26,7366,FALSE
2016,76,3180.82,4899.29,8080.11,FALSE
2016,77,3664.94,5091.3,8756.24,FALSE
2016,78,3794.97,5109.3,8904.27,FALSE
2016,79,4119.06,5147.3,9266.36,FALSE
2016,80,4701.21,5227.31,9928.52,FALSE
2016,81,4972.28,5094.3,10066.58,FALSE
2016,82,5093.31,4612.27,9705.58,FALSE
2016,83,5107.32,4201.25,9308.57,FALSE
2016,84,5315.37,3910.23,9225.6,FALSE
2016,85,5220.35,3262.2,8482.55,FALSE
2016,86,5553.43,3049.18,8602.61,FALSE
2016,87,5406.4,2892.17,8298.57,FALSE
2016,88,5097.31,2461.15,7558.46,FALSE
2016,89,4675.2,2099.12,6774.32,FALSE
2016,90,4145.07,1703.1,5848.17,FALSE
2016,91,3606.93,1440.09,5047.02,FALSE
2016,92,3130.81,1258.07,4388.88,FALSE
2016,93,3302.85,1156.06,4458.91,FALSE
2016,94,2490.64,789.05,3279.69,FALSE
2016,95,1774.45,550.03,2324.48,FALSE
2016,96,1408.36,416.03,1824.39,FALSE
2016,97,997.26,287.02,1284.28,FALSE
2016,98,728.19,175.01,903.2,FALSE
2016,99,573.14,128.01,701.15,FALSE
2016,100,423.86,83.66,507.52,FALSE
2016,101,266.66,51.49,318.15,FALSE
2016,102,174.6,31.95,206.55,FALSE
2016,103,111.75,19.37,131.12,FALSE
2016,104,66.31,11.46,77.77,FALSE
2016,105,37.5,6.42,43.92,FALSE
2016,106,20.77,3.57,24.34,FALSE
2016,107,11.55,1.9,13.45,FALSE
2016,108,6.12,0.93,7.05,FALSE
2016,109,3.03,0.27,3.3,FALSE
2016,110,2.16,0,2.16,TRUE
2017,0,431.09,569.06,1000.15,FALSE
2017,1,47.01,50.01,97.02,FALSE
2017,2,26.01,31,57.01,FALSE
2017,3,21.01,27,48.01,FALSE
2017,4,28.01,31,59.01,FALSE
2017,5,20,36,56,FALSE
2017,6,17.01,33,50.01,FALSE
2017,7,16.01,26,42.01,FALSE
2017,8,12,17,29,FALSE
2017,9,11,22.01,33.01,FALSE
2017,10,16.01,24,40.01,FALSE
2017,11,8,9,17,FALSE
2017,12,24,24,48,FALSE
2017,13,15,34.01,49.01,FALSE
2017,14,19,24.01,43.01,FALSE
2017,15,21,35,56,FALSE
2017,16,45,78,123,FALSE
2017,17,40.01,94.01,134.02,FALSE
2017,18,42.01,102.01,144.02,FALSE
2017,19,54.01,115.01,169.02,FALSE
2017,20,73.01,120.01,193.02,FALSE
2017,21,60.01,127.02,187.03,FALSE
2017,22,59.01,156.02,215.03,FALSE
2017,23,67.01,161.01,228.02,FALSE
2017,24,78.02,186.02,264.04,FALSE
2017,25,90.02,186.02,276.04,FALSE
2017,26,88.01,185.02,273.03,FALSE
2017,27,84.02,179.02,263.04,FALSE
2017,28,79.02,201.02,280.04,FALSE
2017,29,90.02,202.02,292.04,FALSE
2017,30,106.02,192.02,298.04,FALSE
2017,31,131.03,208.02,339.05,FALSE
2017,32,112.02,252.02,364.04,FALSE
2017,33,144.03,232.03,376.06,FALSE
2017,34,203.04,269.03,472.07,FALSE
2017,35,213.04,367.04,580.08,FALSE
2017,36,195.03,377.04,572.07,FALSE
2017,37,220.04,388.04,608.08,FALSE
2017,38,226.05,387.04,613.09,FALSE
2017,39,225.04,464.05,689.09,FALSE
2017,40,263.05,466.05,729.1,FALSE
2017,41,265.05,495.05,760.1,FALSE
2017,42,292.05,624.07,916.12,FALSE
2017,43,382.08,705.07,1087.15,FALSE
2017,44,389.08,799.08,1188.16,FALSE
2017,45,361.07,933.09,1294.16,FALSE
2017,46,470.09,1031.11,1501.2,FALSE
2017,47,476.09,1160.12,1636.21,FALSE
2017,48,538.1,1226.13,1764.23,FALSE
2017,49,530.1,1297.14,1827.24,FALSE
2017,50,566.1,1412.15,1978.25,FALSE
2017,51,601.12,1594.16,2195.28,FALSE
2017,52,563.11,1631.17,2194.28,FALSE
2017,53,563.11,1672.17,2235.28,FALSE
2017,54,671.12,1987.21,2658.33,FALSE
2017,55,691.13,2116.22,2807.35,FALSE
2017,56,876.17,2553.27,3429.44,FALSE
2017,57,857.17,2584.27,3441.44,FALSE
2017,58,825.16,2577.27,3402.43,FALSE
2017,59,823.16,2529.27,3352.43,FALSE
2017,60,885.17,2555.27,3440.44,FALSE
2017,61,892.17,2648.27,3540.44,FALSE
2017,62,1039.19,2815.29,3854.48,FALSE
2017,63,862.17,2480.25,3342.42,FALSE
2017,64,984.19,2561.26,3545.45,FALSE
2017,65,1013.19,2630.28,3643.47,FALSE
2017,66,938.18,2463.25,3401.43,FALSE
2017,67,1147.22,2840.3,3987.52,FALSE
2017,68,1260.24,2986.31,4246.55,FALSE
2017,69,1412.26,3253.34,4665.6,FALSE
2017,70,1588.3,3345.35,4933.65,FALSE
2017,71,1326.26,2716.28,4042.54,FALSE
2017,72,1621.31,3209.33,4830.64,FALSE
2017,73,1945.38,3489.36,5434.74,FALSE
2017,74,2777.53,4812.49,7590.02,FALSE
2017,75,3195.61,5213.54,8409.15,FALSE
2017,76,3065.58,4851.5,7917.08,FALSE
2017,77,3409.65,4986.52,8396.17,FALSE
2017,78,3965.75,5175.54,9141.29,FALSE
2017,79,4052.78,5221.54,9274.32,FALSE
2017,80,4528.86,5380.56,9909.42,FALSE
2017,81,4890.93,5205.54,10096.47,FALSE
2017,82,5472.05,5108.53,10580.58,FALSE
2017,83,5498.04,4689.48,10187.52,FALSE
2017,84,5554.05,4297.44,9851.49,FALSE
2017,85,5656.08,3818.39,9474.47,FALSE
2017,86,5409.03,3192.33,8601.36,FALSE
2017,87,5690.08,3016.31,8706.39,FALSE
2017,88,5479.04,2806.29,8285.33,FALSE
2017,89,5140.98,2279.24,7420.22,FALSE
2017,90,4710.9,1933.2,6644.1,FALSE
2017,91,3916.75,1506.16,5422.91,FALSE
2017,92,3361.64,1251.13,4612.77,FALSE
2017,93,2901.55,1009.1,3910.65,FALSE
2017,94,3184.61,935.1,4119.71,FALSE
2017,95,2316.44,668.07,2984.51,FALSE
2017,96,1572.3,431.05,2003.35,FALSE
2017,97,1167.22,336.03,1503.25,FALSE
2017,98,827.16,211.02,1038.18,FALSE
2017,99,670.12,131.02,801.14,FALSE
2017,100,523.74,98.75,622.49,FALSE
2017,101,346.12,61.73,407.85,FALSE
2017,102,213.46,37.54,251,FALSE
2017,103,137.01,23.04,160.05,FALSE
2017,104,86.01,13.84,99.85,FALSE
2017,105,50.07,8.13,58.2,FALSE
2017,106,27.79,4.52,32.31,FALSE
2017,107,15.12,2.51,17.63,FALSE
2017,108,8.27,1.33,9.6,FALSE
2017,109,4.3,0.65,4.95,FALSE
2017,110,3.37,0,3.37,TRUE
2018,0,397.06,534.08,931.14,FALSE
2018,1,43,38,81,FALSE
2018,2,31,29,60,FALSE
2018,3,21,26.01,47.01,FALSE
2018,4,14.01,18,32.01,FALSE
2018,5,14,26,40,FALSE
2018,6,16,24.01,40.01,FALSE
2018,7,9,16.01,25.01,FALSE
2018,8,20,20.01,40.01,FALSE
2018,9,16,16,32,FALSE
2018,10,22.01,19.01,41.02,FALSE
2018,11,10,23,33,FALSE
2018,12,17,21,38,FALSE
2018,13,23.01,20.01,43.02,FALSE
2018,14,31,35.01,66.01,FALSE
2018,15,40,45.01,85.01,FALSE
2018,16,41.01,54.01,95.02,FALSE
2018,17,40.01,81.02,121.03,FALSE
2018,18,51.01,96.02,147.03,FALSE
2018,19,62.01,110.02,172.03,FALSE
2018,20,73,121.02,194.02,FALSE
2018,21,70.01,119.02,189.03,FALSE
2018,22,90.02,144.02,234.04,FALSE
2018,23,96.01,167.03,263.04,FALSE
2018,24,87.01,177.03,264.04,FALSE
2018,25,94.01,168.03,262.04,FALSE
2018,26,99.02,188.03,287.05,FALSE
2018,27,80.01,180.02,260.03,FALSE
2018,28,90.01,194.03,284.04,FALSE
2018,29,95.01,196.03,291.04,FALSE
2018,30,118.01,176.02,294.03,FALSE
2018,31,122.02,219.03,341.05,FALSE
2018,32,130.02,244.04,374.06,FALSE
2018,33,152.02,253.03,405.05,FALSE
2018,34,164.02,283.04,447.06,FALSE
2018,35,176.02,320.05,496.07,FALSE
2018,36,222.03,379.06,601.09,FALSE
2018,37,243.03,423.06,666.09,FALSE
2018,38,254.03,463.07,717.1,FALSE
2018,39,252.03,472.07,724.1,FALSE
2018,40,257.03,450.06,707.09,FALSE
2018,41,250.04,516.08,766.12,FALSE
2018,42,305.04,543.09,848.13,FALSE
2018,43,328.04,670.1,998.14,FALSE
2018,44,367.05,827.13,1194.18,FALSE
2018,45,399.05,897.14,1296.19,FALSE
2018,46,439.06,1047.16,1486.22,FALSE
2018,47,471.06,1093.17,1564.23,FALSE
2018,48,508.07,1233.19,1741.26,FALSE
2018,49,601.08,1383.22,1984.3,FALSE
2018,50,576.07,1413.22,1989.29,FALSE
2018,51,563.07,1448.23,2011.3,FALSE
2018,52,635.08,1650.25,2285.33,FALSE
2018,53,647.08,1805.28,2452.36,FALSE
2018,54,659.08,1811.28,2470.36,FALSE
2018,55,702.09,2113.33,2815.42,FALSE
2018,56,774.1,2251.35,3025.45,FALSE
2018,57,954.12,2637.41,3591.53,FALSE
2018,58,947.13,2731.42,3678.55,FALSE
2018,59,943.12,2615.41,3558.53,FALSE
2018,60,897.12,2692.41,3589.53,FALSE
2018,61,963.13,2650.41,3613.54,FALSE
2018,62,1026.13,2800.43,3826.56,FALSE
2018,63,1074.14,3071.48,4145.62,FALSE
2018,64,961.13,2659.42,3620.55,FALSE
2018,65,1051.14,2742.42,3793.56,FALSE
2018,66,1076.15,2870.44,3946.59,FALSE
2018,67,1030.14,2669.41,3699.55,FALSE
2018,68,1277.17,3065.48,4342.65,FALSE
2018,69,1395.18,3222.5,4617.68,FALSE
2018,70,1535.21,3487.54,5022.75,FALSE
2018,71,1686.22,3656.57,5342.79,FALSE
2018,72,1383.18,3013.47,4396.65,FALSE
2018,73,1856.24,3504.54,5360.78,FALSE
2018,74,2164.29,3680.57,5844.86,FALSE
2018,75,2950.38,5222.81,8173.19,FALSE
2018,76,3528.46,5605.87,9134.33,FALSE
2018,77,3355.44,5029.79,8385.23,FALSE
2018,78,3979.52,5445.85,9425.37,FALSE
2018,79,4444.58,5616.87,10061.45,FALSE
2018,80,4527.6,5422.84,9950.44,FALSE
2018,81,4964.65,5632.87,10597.52,FALSE
2018,82,5604.73,5602.87,11207.6,FALSE
2018,83,6046.79,5369.83,11416.62,FALSE
2018,84,5941.78,4798.75,10740.53,FALSE
2018,85,6002.78,4317.67,10320.45,FALSE
2018,86,5982.79,3736.58,9719.37,FALSE
2018,87,5749.76,3127.49,8877.25,FALSE
2018,88,5859.77,2979.46,8839.23,FALSE
2018,89,5649.73,2646.41,8296.14,FALSE
2018,90,5229.68,2162.33,7392.01,FALSE
2018,91,4562.6,1706.27,6268.87,FALSE
2018,92,3782.5,1316.21,5098.71,FALSE
2018,93,3345.43,1044.16,4389.59,FALSE
2018,94,2716.35,926.14,3642.49,FALSE
2018,95,2699.35,785.12,3484.47,FALSE
2018,96,1909.25,568.09,2477.34,FALSE
2018,97,1345.18,351.05,1696.23,FALSE
2018,98,994.13,277.04,1271.17,FALSE
2018,99,711.09,171.02,882.11,FALSE
2018,100,518.11,100.18,618.29,FALSE
2018,101,361.8,65.79,427.59,FALSE
2018,102,226.94,39.96,266.9,FALSE
2018,103,132.4,23.58,155.98,FALSE
2018,104,80.27,14.06,94.33,FALSE
2018,105,47.59,8.2,55.79,FALSE
2018,106,26.14,4.67,30.81,FALSE
2018,107,13.69,2.52,16.21,FALSE
2018,108,7.02,1.36,8.38,FALSE
2018,109,3.63,0.7,4.33,FALSE
2018,110,2.62,0,2.62,TRUE
2019,0,357.07,465.13,822.2,FALSE
2019,1,41.01,39.01,80.02,FALSE
2019,2,33,23,56,FALSE
2019,3,23.01,34.01,57.02,FALSE
2019,4,14,26,40,FALSE
2019,5,23.01,29.01,52.02,FALSE
2019,6,19,21.01,40.01,FALSE
2019,7,7,23.01,30.01,FALSE
2019,8,8,15.01,23.01,FALSE
2019,9,13.01,20.01,33.02,FALSE
2019,10,5,15,20,FALSE
2019,11,13.01,14.01,27.02,FALSE
2019,12,11,24,35,FALSE
2019,13,28,30.01,58.01,FALSE
2019,14,19.01,25.01,44.02,FALSE
2019,15,31.01,50.02,81.03,FALSE
2019,16,34.01,58.02,92.03,FALSE
2019,17,48.01,72.02,120.03,FALSE
2019,18,63.01,93.03,156.04,FALSE
2019,19,60.01,101.03,161.04,FALSE
2019,20,82.01,110.03,192.04,FALSE
2019,21,79.02,129.04,208.06,FALSE
2019,22,94.01,130.04,224.05,FALSE
2019,23,93.02,164.05,257.07,FALSE
2019,24,96.02,149.04,245.06,FALSE
2019,25,91.02,169.05,260.07,FALSE
2019,26,102.02,209.06,311.08,FALSE
2019,27,94.01,216.07,310.08,FALSE
2019,28,105.02,174.05,279.07,FALSE
2019,29,105.02,170.05,275.07,FALSE
2019,30,102.02,201.06,303.08,FALSE
2019,31,117.02,170.05,287.07,FALSE
2019,32,125.03,248.07,373.1,FALSE
2019,33,164.03,250.07,414.1,FALSE
2019,34,148.03,263.08,411.11,FALSE
2019,35,193.03,314.09,507.12,FALSE
2019,36,206.04,364.1,570.14,FALSE
2019,37,232.04,385.11,617.15,FALSE
2019,38,252.04,451.13,703.17,FALSE
2019,39,244.05,476.13,720.18,FALSE
2019,40,264.05,480.14,744.19,FALSE
2019,41,289.05,482.14,771.19,FALSE
2019,42,264.04,549.15,813.19,FALSE
2019,43,308.06,553.16,861.22,FALSE
2019,44,339.07,691.19,1030.26,FALSE
2019,45,403.07,837.24,1240.31,FALSE
2019,46,439.09,981.28,1420.37,FALSE
2019,47,462.09,1038.3,1500.39,FALSE
2019,48,515.1,1209.35,1724.45,FALSE
2019,49,554.11,1263.36,1817.47,FALSE
2019,50,533.1,1482.43,2015.53,FALSE
2019,51,620.12,1458.42,2078.54,FALSE
2019,52,591.11,1606.46,2197.57,FALSE
2019,53,611.11,1727.5,2338.61,FALSE
2019,54,645.12,1823.52,2468.64,FALSE
2019,55,634.12,1773.51,2407.63,FALSE
2019,56,790.15,2220.64,3010.79,FALSE
2019,57,838.16,2322.67,3160.83,FALSE
2019,58,984.18,2788.8,3772.98,FALSE
2019,59,1007.18,2839.82,3847,FALSE
2019,60,958.17,2655.77,3613.94,FALSE
2019,61,934.17,2725.78,3659.95,FALSE
2019,62,980.18,2877.82,3858,FALSE
2019,63,1049.19,2973.86,4023.05,FALSE
2019,64,1121.21,2989.86,4111.07,FALSE
2019,65,1061.19,2629.75,3690.94,FALSE
2019,66,1116.21,2898.84,4015.05,FALSE
2019,67,1165.21,2958.85,4124.06,FALSE
2019,68,1119.21,2726.78,3845.99,FALSE
2019,69,1303.24,3206.92,4510.16,FALSE
2019,70,1456.27,3360.97,4817.24,FALSE
2019,71,1676.31,3629.04,5305.35,FALSE
2019,72,1742.32,3792.09,5534.41,FALSE
2019,73,1579.29,3131.89,4711.18,FALSE
2019,74,1997.37,3724.07,5721.44,FALSE
2019,75,2354.44,3941.13,6295.57,FALSE
2019,76,3167.59,5184.49,8352.08,FALSE
2019,77,3634.68,5686.63,9321.31,FALSE
2019,78,3467.64,5168.48,8636.12,FALSE
2019,79,4143.77,5469.57,9613.34,FALSE
2019,80,4410.82,5634.61,10045.43,FALSE
2019,81,4803.89,5450.56,10254.45,FALSE
2019,82,5204.97,5491.57,10696.54,FALSE
2019,83,5616.04,5308.52,10924.56,FALSE
2019,84,6039.12,5192.49,11231.61,FALSE
2019,85,5933.1,4436.27,10369.37,FALSE
2019,86,5845.08,4115.18,9960.26,FALSE
2019,87,5915.09,3471,9386.09,FALSE
2019,88,5568.03,2866.83,8434.86,FALSE
2019,89,5670.05,2555.74,8225.79,FALSE
2019,90,5253.97,2323.67,7577.64,FALSE
2019,91,4789.89,1786.51,6576.4,FALSE
2019,92,3946.73,1417.4,5364.13,FALSE
2019,93,3271.6,1078.31,4349.91,FALSE
2019,94,2680.5,920.26,3600.76,FALSE
2019,95,2252.42,681.19,2933.61,FALSE
2019,96,2244.42,635.18,2879.6,FALSE
2019,97,1445.27,440.13,1885.4,FALSE
2019,98,1064.2,277.08,1341.28,FALSE
2019,99,711.13,179.05,890.18,FALSE
2019,100,518.61,106.78,625.39,FALSE
2019,101,350.98,68.06,419.04,FALSE
2019,102,235.75,43.67,279.42,FALSE
2019,103,142.21,25.92,168.13,FALSE
2019,104,79.71,14.95,94.66,FALSE
2019,105,46.41,8.71,55.12,FALSE
2019,106,26.47,4.97,31.44,FALSE
2019,107,13.99,2.77,16.76,FALSE
2019,108,7.06,1.47,8.53,FALSE
2019,109,3.5,0.78,4.28,FALSE
2019,110,2.58,0,2.58,TRUE
2020,0,287.04,387.02,674.06,FALSE
2020,1,29,34,63,FALSE
2020,2,22,27,49,FALSE
2020,3,13,21,34,FALSE
2020,4,15,24,39,FALSE
2020,5,12,14,26,FALSE
2020,6,14,14,28,FALSE
2020,7,13,21,34,FALSE
2020,8,14,15,29,FALSE
2020,9,9,16,25,FALSE
2020,10,14,21.01,35.01,FALSE
2020,11,10.01,22.01,32.02,FALSE
2020,12,17,22,39,FALSE
2020,13,20,34,54,FALSE
2020,14,21,22,43,FALSE
2020,15,26,43,69,FALSE
2020,16,38.01,64,102.01,FALSE
2020,17,46,84.01,130.01,FALSE
2020,18,32,76,108,FALSE
2020,19,56,98.01,154.01,FALSE
2020,20,77.01,94.01,171.02,FALSE
2020,21,83.01,121,204.01,FALSE
2020,22,89.02,123.01,212.03,FALSE
2020,23,99.02,149.01,248.03,FALSE
2020,24,120.02,163.01,283.03,FALSE
2020,25,102.01,183.01,285.02,FALSE
2020,26,106.01,205.02,311.03,FALSE
2020,27,128.01,204.01,332.02,FALSE
2020,28,126.01,209.01,335.02,FALSE
2020,29,116.02,209.02,325.04,FALSE
2020,30,126.02,211.02,337.04,FALSE
2020,31,138.01,214.01,352.02,FALSE
2020,32,113.02,208.01,321.03,FALSE
2020,33,125.02,222.01,347.03,FALSE
2020,34,142.02,253.01,395.03,FALSE
2020,35,172.02,299.01,471.03,FALSE
2020,36,198.03,322.02,520.05,FALSE
2020,37,224.03,365.02,589.05,FALSE
2020,38,274.04,457.03,731.07,FALSE
2020,39,279.03,417.03,696.06,FALSE
2020,40,266.04,487.02,753.06,FALSE
2020,41,246.03,488.03,734.06,FALSE
2020,42,299.04,518.03,817.07,FALSE
2020,43,294.04,536.03,830.07,FALSE
2020,44,348.04,673.04,1021.08,FALSE
2020,45,375.05,735.04,1110.09,FALSE
2020,46,428.05,897.05,1325.1,FALSE
2020,47,486.06,1010.05,1496.11,FALSE
2020,48,519.07,1133.06,1652.13,FALSE
2020,49,576.07,1260.07,1836.14,FALSE
2020,50,562.07,1360.08,1922.15,FALSE
2020,51,601.08,1462.08,2063.16,FALSE
2020,52,629.08,1587.09,2216.17,FALSE
2020,53,647.08,1599.09,2246.17,FALSE
2020,54,635.08,1720.09,2355.17,FALSE
2020,55,718.09,1922.1,2640.19,FALSE
2020,56,724.1,1958.11,2682.21,FALSE
2020,57,798.1,2326.12,3124.22,FALSE
2020,58,855.11,2423.14,3278.25,FALSE
2020,59,1050.14,2814.15,3864.29,FALSE
2020,60,1048.14,2927.16,3975.3,FALSE
2020,61,1067.14,2820.15,3887.29,FALSE
2020,62,970.13,2834.16,3804.29,FALSE
2020,63,1097.14,2982.17,4079.31,FALSE
2020,64,1178.15,2971.16,4149.31,FALSE
2020,65,1170.15,3225.17,4395.32,FALSE
2020,66,1121.14,2844.15,3965.29,FALSE
2020,67,1143.15,3109.17,4252.32,FALSE
2020,68,1329.17,3163.17,4492.34,FALSE
2020,69,1198.16,2899.16,4097.32,FALSE
2020,70,1373.17,3428.19,4801.36,FALSE
2020,71,1568.2,3527.2,5095.4,FALSE
2020,72,1798.23,3959.22,5757.45,FALSE
2020,73,1995.25,3986.21,5981.46,FALSE
2020,74,1604.21,3228.17,4832.38,FALSE
2020,75,2234.29,3991.22,6225.51,FALSE
2020,76,2552.33,4148.22,6700.55,FALSE
2020,77,3535.45,5662.31,9197.76,FALSE
2020,78,4061.52,6234.34,10295.86,FALSE
2020,79,3932.5,5486.3,9418.8,FALSE
2020,80,4553.59,5612.31,10165.9,FALSE
2020,81,5036.65,5927.32,10963.97,FALSE
2020,82,5291.68,5669.31,10960.99,FALSE
2020,83,5696.73,5636.3,11333.03,FALSE
2020,84,6160.79,5574.3,11735.09,FALSE
2020,85,6481.84,5135.28,11617.12,FALSE
2020,86,6332.81,4497.24,10830.05,FALSE
2020,87,6230.8,4003.22,10234.02,FALSE
2020,88,6140.79,3486.19,9626.98,FALSE
2020,89,5654.73,2674.14,8328.87,FALSE
2020,90,5732.74,2499.13,8231.87,FALSE
2020,91,5163.66,2046.11,7209.77,FALSE
2020,92,4424.57,1655.09,6079.66,FALSE
2020,93,3765.48,1275.07,5040.55,FALSE
2020,94,2899.38,870.04,3769.42,FALSE
2020,95,2290.29,734.04,3024.33,FALSE
2020,96,1855.24,546.03,2401.27,FALSE
2020,97,1867.24,459.03,2326.27,FALSE
2020,98,1256.16,316.02,1572.18,FALSE
2020,99,793.1,202.01,995.11,FALSE
2020,100,578.06,122.65,700.71,FALSE
2020,101,379.75,78.33,458.08,FALSE
2020,102,248.94,48.94,297.88,FALSE
2020,103,162.08,30.81,192.89,FALSE
2020,104,94.85,17.96,112.81,FALSE
2020,105,51.56,10.18,61.74,FALSE
2020,106,29.16,5.84,35,FALSE
2020,107,16.17,3.28,19.45,FALSE
2020,108,8.33,1.8,10.13,FALSE
2020,109,4.1,0.95,5.05,FALSE
2020,110,3.22,0.28,3.5,TRUE
